Freq.	V(n002)
3.68977598570099e+02	(-2.74196934900171e-05dB,-5.04574890047131e-04°)
3.69828179780215e+02	(-2.74193850469746e-05dB,-5.05738055717702e-04°)
3.70680721782525e+02	(-2.74190751805802e-05dB,-5.06903902758488e-04°)
3.71535229097121e+02	(-2.74187638860124e-05dB,-5.08072437358768e-04°)
3.72391706254517e+02	(-2.74184511488062e-05dB,-5.09243665717362e-04°)
3.73250157795669e+02	(-2.74181369718545e-05dB,-5.10417594036272e-04°)
3.74110588272001e+02	(-2.74178213455140e-05dB,-5.11594228539761e-04°)
3.74973002245431e+02	(-2.74175042601415e-05dB,-5.12773575467998e-04°)
3.75837404288392e+02	(-2.74171857118797e-05dB,-5.13955641083412e-04°)
3.76703798983856e+02	(-2.74168656949425e-05dB,-5.15140431632532e-04°)
3.77572190925363e+02	(-2.74165441987223e-05dB,-5.16327953415954e-04°)
3.78442584717041e+02	(-2.74162212193617e-05dB,-5.17518212727914e-04°)
3.79314984973629e+02	(-2.74158967510749e-05dB,-5.18711215865829e-04°)
3.80189396320508e+02	(-2.74155707803612e-05dB,-5.19906969165281e-04°)
3.81065823393720e+02	(-2.74152433081848e-05dB,-5.21105478965033e-04°)
3.81944270839993e+02	(-2.74149143220096e-05dB,-5.22306751619750e-04°)
3.82824743316769e+02	(-2.74145838199068e-05dB,-5.23510793490458e-04°)
3.83707245492225e+02	(-2.74142517912689e-05dB,-5.24717610976352e-04°)
3.84591782045300e+02	(-2.74139182312741e-05dB,-5.25927210463900e-04°)
3.85478357665718e+02	(-2.74135831322078e-05dB,-5.27139598368199e-04°)
3.86366977054015e+02	(-2.74132464853911e-05dB,-5.28354781120246e-04°)
3.87257644921563e+02	(-2.74129082831093e-05dB,-5.29572765154219e-04°)
3.88150365990594e+02	(-2.74125685224693e-05dB,-5.30793556942463e-04°)
3.89045144994226e+02	(-2.74122271909350e-05dB,-5.32017162950962e-04°)
3.89941986676489e+02	(-2.74118842856133e-05dB,-5.33243589655239e-04°)
3.90840895792347e+02	(-2.74115397968610e-05dB,-5.34472843581709e-04°)
3.91741877107728e+02	(-2.74111937179276e-05dB,-5.35704931228160e-04°)
3.92644935399545e+02	(-2.74108460401343e-05dB,-5.36939859136907e-04°)
3.93550075455722e+02	(-2.74104967615523e-05dB,-5.38177633847086e-04°)
3.94457302075223e+02	(-2.74101458677167e-05dB,-5.39418261923276e-04°)
3.95366620068073e+02	(-2.74097933538059e-05dB,-5.40661749955501e-04°)
3.96278034255384e+02	(-2.74094392130696e-05dB,-5.41908104521061e-04°)
3.97191549469385e+02	(-2.74090834397217e-05dB,-5.43157332232244e-04°)
3.98107170553441e+02	(-2.74087260231546e-05dB,-5.44409439720420e-04°)
3.99024902362086e+02	(-2.74083669575824e-05dB,-5.45664433616958e-04°)
3.99944749761041e+02	(-2.74080062314330e-05dB,-5.46922320575493e-04°)
4.00866717627247e+02	(-2.74076438418136e-05dB,-5.48183107268741e-04°)
4.01790810848883e+02	(-2.74072797819737e-05dB,-5.49446800375779e-04°)
4.02717034325402e+02	(-2.74069140413057e-05dB,-5.50713406594770e-04°)
4.03645392967548e+02	(-2.74065466092021e-05dB,-5.51982932655677e-04°)
4.04575891697386e+02	(-2.74061774837340e-05dB,-5.53255385278927e-04°)
4.05508535448327e+02	(-2.74058066523654e-05dB,-5.54530771210387e-04°)
4.06443329165156e+02	(-2.74054341122031e-05dB,-5.55809097215008e-04°)
4.07380277804055e+02	(-2.74050598487822e-05dB,-5.57090370067285e-04°)
4.08319386332635e+02	(-2.74046838601740e-05dB,-5.58374596567153e-04°)
4.09260659729953e+02	(-2.74043061367352e-05dB,-5.59661783508190e-04°)
4.10204102986549e+02	(-2.74039266688226e-05dB,-5.60951937734859e-04°)
4.11149721104464e+02	(-2.74035454487215e-05dB,-5.62245066075723e-04°)
4.12097519097272e+02	(-2.74031624696815e-05dB,-5.63541175387967e-04°)
4.13047501990103e+02	(-2.74027777239880e-05dB,-5.64840272547861e-04°)
4.13999674819672e+02	(-2.74023912019978e-05dB,-5.66142364434856e-04°)
4.14954042634304e+02	(-2.74020028931032e-05dB,-5.67447457963385e-04°)
4.15910610493963e+02	(-2.74016127924825e-05dB,-5.68755560041525e-04°)
4.16869383470276e+02	(-2.74012208943497e-05dB,-5.70066677615517e-04°)
4.17830366646563e+02	(-2.74008271852043e-05dB,-5.71380817631599e-04°)
4.18793565117859e+02	(-2.74004316611888e-05dB,-5.72697987055097e-04°)
4.19758983990948e+02	(-2.74000343088027e-05dB,-5.74018192873598e-04°)
4.20726628384385e+02	(-2.73996351212957e-05dB,-5.75341442087411e-04°)
4.21696503428523e+02	(-2.73992340957748e-05dB,-5.76667741703206e-04°)
4.22668614265543e+02	(-2.73988312139177e-05dB,-5.77997098762640e-04°)
4.23642966049481e+02	(-2.73984264766886e-05dB,-5.79329520310549e-04°)
4.24619563946253e+02	(-2.73980198705871e-05dB,-5.80665013410853e-04°)
4.25598413133683e+02	(-2.73976113840411e-05dB,-5.82003585149735e-04°)
4.26579518801532e+02	(-2.73972010160863e-05dB,-5.83345242616559e-04°)
4.27562886151526e+02	(-2.73967887512934e-05dB,-5.84689992926132e-04°)
4.28548520397379e+02	(-2.73963745867694e-05dB,-5.86037843212346e-04°)
4.29536426764826e+02	(-2.73959585090137e-05dB,-5.87388800618632e-04°)
4.30526610491650e+02	(-2.73955405093473e-05dB,-5.88742872304326e-04°)
4.31519076827704e+02	(-2.73951205800556e-05dB,-5.90100065457388e-04°)
4.32513831034947e+02	(-2.73946987124597e-05dB,-5.91460387275319e-04°)
4.33510878387467e+02	(-2.73942749017377e-05dB,-5.92823844946077e-04°)
4.34510224171510e+02	(-2.73938491314962e-05dB,-5.94190445721234e-04°)
4.35511873685507e+02	(-2.73934213949848e-05dB,-5.95560196849177e-04°)
4.36515832240104e+02	(-2.73929916844888e-05dB,-5.96933105578297e-04°)
4.37522105158190e+02	(-2.73925599922937e-05dB,-5.98309179191969e-04°)
4.38530697774923e+02	(-2.73921263068275e-05dB,-5.99688424992650e-04°)
4.39541615437762e+02	(-2.73916906213398e-05dB,-6.01070850282799e-04°)
4.40554863506491e+02	(-2.73912529223300e-05dB,-6.02456462406220e-04°)
4.41570447353250e+02	(-2.73908132020835e-05dB,-6.03845268693996e-04°)
4.42588372362563e+02	(-2.73903714557786e-05dB,-6.05237276512194e-04°)
4.43608643931369e+02	(-2.73899276650931e-05dB,-6.06632493255509e-04°)
4.44631267469045e+02	(-2.73894818309913e-05dB,-6.08030926299549e-04°)
4.45656248397440e+02	(-2.73890339361152e-05dB,-6.09432583077173e-04°)
4.46683592150899e+02	(-2.73885839766075e-05dB,-6.10837471005339e-04°)
4.47713304176299e+02	(-2.73881319389675e-05dB,-6.12245597542349e-04°)
4.48745389933068e+02	(-2.73876778135521e-05dB,-6.13656970159227e-04°)
4.49779854893224e+02	(-2.73872215936108e-05dB,-6.15071596320639e-04°)
4.50816704541396e+02	(-2.73867632656430e-05dB,-6.16489483545317e-04°)
4.51855944374858e+02	(-2.73863028219342e-05dB,-6.17910639339271e-04°)
4.52897579903556e+02	(-2.73858402576625e-05dB,-6.19335071237138e-04°)
4.53941616650138e+02	(-2.73853755545059e-05dB,-6.20762786802177e-04°)
4.54988060149983e+02	(-2.73849087057138e-05dB,-6.22193793588105e-04°)
4.56036915951231e+02	(-2.73844397045362e-05dB,-6.23628099193170e-04°)
4.57088189614810e+02	(-2.73839685374722e-05dB,-6.25065711228339e-04°)
4.58141886714468e+02	(-2.73834951968073e-05dB,-6.26506637301398e-04°)
4.59198012836803e+02	(-2.73830196680765e-05dB,-6.27950885055120e-04°)
4.60256573581290e+02	(-2.73825419464581e-05dB,-6.29398462151362e-04°)
4.61317574560313e+02	(-2.73820620203802e-05dB,-6.30849376264700e-04°)
4.62381021399194e+02	(-2.73815798773066e-05dB,-6.32303635085616e-04°)
4.63446919736222e+02	(-2.73810955104868e-05dB,-6.33761246320492e-04°)
4.64515275222683e+02	(-2.73806089083489e-05dB,-6.35222217707517e-04°)
4.65586093522892e+02	(-2.73801200583566e-05dB,-6.36686556984878e-04°)
4.66659380314222e+02	(-2.73796289508667e-05dB,-6.38154271922568e-04°)
4.67735141287131e+02	(-2.73791355800931e-05dB,-6.39625370290582e-04°)
4.68813382145198e+02	(-2.73786399306065e-05dB,-6.41099859900257e-04°)
4.69894108605148e+02	(-2.73781419917993e-05dB,-6.42577748566116e-04°)
4.70977326396885e+02	(-2.73776417578855e-05dB,-6.44059044121761e-04°)
4.72063041263523e+02	(-2.73771392105429e-05dB,-6.45543754423059e-04°)
4.73151258961412e+02	(-2.73766343478428e-05dB,-6.47031887341780e-04°)
4.74241985260176e+02	(-2.73761271524272e-05dB,-6.48523450768776e-04°)
4.75335225942737e+02	(-2.73756176165815e-05dB,-6.50018452607622e-04°)
4.76430986805347e+02	(-2.73751057248764e-05dB,-6.51516900790517e-04°)
4.77529273657622e+02	(-2.73745914773120e-05dB,-6.53018803256022e-04°)
4.78630092322569e+02	(-2.73740748517085e-05dB,-6.54524167974502e-04°)
4.79733448636620e+02	(-2.73735558432443e-05dB,-6.56033002916321e-04°)
4.80839348449659e+02	(-2.73730344384189e-05dB,-6.57545316099555e-04°)
4.81947797625058e+02	(-2.73725106275890e-05dB,-6.59061115523191e-04°)
4.83058802039703e+02	(-2.73719843962894e-05dB,-6.60580409237108e-04°)
4.84172367584029e+02	(-2.73714557416274e-05dB,-6.62103205275282e-04°)
4.85288500162051e+02	(-2.73709246414232e-05dB,-6.63629511744841e-04°)
4.86407205691391e+02	(-2.73703910889266e-05dB,-6.65159336717925e-04°)
4.87528490103316e+02	(-2.73698550783515e-05dB,-6.66692688301663e-04°)
4.88652359342763e+02	(-2.73693165904114e-05dB,-6.68229574644528e-04°)
4.89778819368375e+02	(-2.73687756212490e-05dB,-6.69770003869551e-04°)
4.90907876152532e+02	(-2.73682321506133e-05dB,-6.71313984160189e-04°)
4.92039535681380e+02	(-2.73676861727183e-05dB,-6.72861523703085e-04°)
4.93173803954864e+02	(-2.73671376759920e-05dB,-6.74412630700781e-04°)
4.94310686986764e+02	(-2.73665866459695e-05dB,-6.75967313371721e-04°)
4.95450190804718e+02	(-2.73660330739719e-05dB,-6.77525579961385e-04°)
4.96592321450264e+02	(-2.73654769436055e-05dB,-6.79087438743878e-04°)
4.97737084978864e+02	(-2.73649182481199e-05dB,-6.80652897983762e-04°)
4.98884487459940e+02	(-2.73643569740147e-05dB,-6.82221965988537e-04°)
5.00034534976906e+02	(-2.73637931097177e-05dB,-6.83794651073653e-04°)
5.01187233627199e+02	(-2.73632266436571e-05dB,-6.85370961583185e-04°)
5.02342589522314e+02	(-2.73626575604035e-05dB,-6.86950905865981e-04°)
5.03500608787831e+02	(-2.73620858512780e-05dB,-6.88534492304281e-04°)
5.04661297563455e+02	(-2.73615115037442e-05dB,-6.90121729293049e-04°)
5.05824662003040e+02	(-2.73609345043017e-05dB,-6.91712625254283e-04°)
5.06990708274630e+02	(-2.73603548423426e-05dB,-6.93307188613162e-04°)
5.08159442560486e+02	(-2.73597725024378e-05dB,-6.94905427828259e-04°)
5.09330871057121e+02	(-2.73591874807298e-05dB,-6.96507351370869e-04°)
5.10504999975332e+02	(-2.73585997540749e-05dB,-6.98112967737734e-04°)
5.11681835540233e+02	(-2.73580093147582e-05dB,-6.99722285436724e-04°)
5.12861383991290e+02	(-2.73574161512080e-05dB,-7.01335313005926e-04°)
5.14043651582351e+02	(-2.73568202479948e-05dB,-7.02952058999330e-04°)
5.15228644581681e+02	(-2.73562215974041e-05dB,-7.04572531980465e-04°)
5.16416369271995e+02	(-2.73556201791848e-05dB,-7.06196740546259e-04°)
5.17606831950492e+02	(-2.73550159865868e-05dB,-7.07824693311128e-04°)
5.18800038928885e+02	(-2.73544090070736e-05dB,-7.09456398899035e-04°)
5.19995996533440e+02	(-2.73537992232874e-05dB,-7.11091865964154e-04°)
5.21194711105004e+02	(-2.73531866255848e-05dB,-7.12731103182924e-04°)
5.22396188999043e+02	(-2.73525712023938e-05dB,-7.14374119234964e-04°)
5.23600436585673e+02	(-2.73519529363566e-05dB,-7.16020922841240e-04°)
5.24807460249696e+02	(-2.73513318159012e-05dB,-7.17671522733850e-04°)
5.26017266390629e+02	(-2.73507078304198e-05dB,-7.19325927656024e-04°)
5.27229861422745e+02	(-2.73500809644833e-05dB,-7.20984146382795e-04°)
5.28445251775103e+02	(-2.73494512045910e-05dB,-7.22646187713052e-04°)
5.29663443891580e+02	(-2.73488185382066e-05dB,-7.24312060444094e-04°)
5.30884444230910e+02	(-2.73481829518295e-05dB,-7.25981773424106e-04°)
5.32108259266716e+02	(-2.73475444309947e-05dB,-7.27655335494914e-04°)
5.33334895487543e+02	(-2.73469029612373e-05dB,-7.29332755538100e-04°)
5.34564359396893e+02	(-2.73462585348426e-05dB,-7.31014042435246e-04°)
5.35796657513263e+02	(-2.73456111296311e-05dB,-7.32699205114050e-04°)
5.37031796370174e+02	(-2.73449607388523e-05dB,-7.34388252499031e-04°)
5.38269782516209e+02	(-2.73443073441841e-05dB,-7.36081193551283e-04°)
5.39510622515048e+02	(-2.73436509359831e-05dB,-7.37778037243033e-04°)
5.40754322945501e+02	(-2.73429914968914e-05dB,-7.39478792571951e-04°)
5.42000890401544e+02	(-2.73423290124440e-05dB,-7.41183468556381e-04°)
5.43250331492353e+02	(-2.73416634710690e-05dB,-7.42892074236929e-04°)
5.44502652842341e+02	(-2.73409948602301e-05dB,-7.44604618665336e-04°)
5.45757861091190e+02	(-2.73403231596762e-05dB,-7.46321110926734e-04°)
5.47015962893891e+02	(-2.73396483597642e-05dB,-7.48041560123751e-04°)
5.48276964920773e+02	(-2.73389704441004e-05dB,-7.49765975374917e-04°)
5.49540873857543e+02	(-2.73382894011128e-05dB,-7.51494365819436e-04°)
5.50807696405322e+02	(-2.73376052134435e-05dB,-7.53226740626724e-04°)
5.52077439280676e+02	(-2.73369178685562e-05dB,-7.54963108978922e-04°)
5.53350109215655e+02	(-2.73362273500573e-05dB,-7.56703480083613e-04°)
5.54625712957829e+02	(-2.73355336444461e-05dB,-7.58447863172236e-04°)
5.55904257270321e+02	(-2.73348367391864e-05dB,-7.60196267480999e-04°)
5.57185748931847e+02	(-2.73341366149915e-05dB,-7.61948702292228e-04°)
5.58470194736748e+02	(-2.73334332583609e-05dB,-7.63705176893020e-04°)
5.59757601495027e+02	(-2.73327266557938e-05dB,-7.65465700595915e-04°)
5.61047976032387e+02	(-2.73320167908967e-05dB,-7.67230282735717e-04°)
5.62341325190266e+02	(-2.73313036511333e-05dB,-7.68998932664726e-04°)
5.63637655825871e+02	(-2.73305872210742e-05dB,-7.70771659762271e-04°)
5.64936974812219e+02	(-2.73298674814330e-05dB,-7.72548473436308e-04°)
5.66239289038169e+02	(-2.73291444187089e-05dB,-7.74329383091614e-04°)
5.67544605408463e+02	(-2.73284180232586e-05dB,-7.76114398175900e-04°)
5.68852930843757e+02	(-2.73276882700096e-05dB,-7.77903528160734e-04°)
5.70164272280663e+02	(-2.73269551522116e-05dB,-7.79696782524042e-04°)
5.71478636671782e+02	(-2.73262186476849e-05dB,-7.81494170780327e-04°)
5.72796030985744e+02	(-2.73254787429289e-05dB,-7.83295702452044e-04°)
5.74116462207242e+02	(-2.73247354273360e-05dB,-7.85101387091864e-04°)
5.75439937337071e+02	(-2.73239886767979e-05dB,-7.86911234277897e-04°)
5.76766463392165e+02	(-2.73232384797427e-05dB,-7.88725253604161e-04°)
5.78096047405632e+02	(-2.73224848197767e-05dB,-7.90543454686936e-04°)
5.79428696426795e+02	(-2.73217276824350e-05dB,-7.92365847169534e-04°)
5.80764417521225e+02	(-2.73209670493953e-05dB,-7.94192440707993e-04°)
5.82103217770785e+02	(-2.73202029052283e-05dB,-7.96023244993332e-04°)
5.83445104273658e+02	(-2.73194352345048e-05dB,-7.97858269727706e-04°)
5.84790084144393e+02	(-2.73186640227597e-05dB,-7.99697524641893e-04°)
5.86138164513941e+02	(-2.73178892487779e-05dB,-8.01541019488933e-04°)
5.87489352529689e+02	(-2.73171108980942e-05dB,-8.03388764042542e-04°)
5.88843655355501e+02	(-2.73163289543152e-05dB,-8.05240768100289e-04°)
5.90201080171756e+02	(-2.73155434020116e-05dB,-8.07097041477233e-04°)
5.91561634175386e+02	(-2.73147542247897e-05dB,-8.08957594020243e-04°)
5.92925324579911e+02	(-2.73139614052915e-05dB,-8.10822435588906e-04°)
5.94292158615484e+02	(-2.73131649261592e-05dB,-8.12691576074616e-04°)
5.95662143528921e+02	(-2.73123647671418e-05dB,-8.14565025389440e-04°)
5.97035286583748e+02	(-2.73115609185959e-05dB,-8.16442793456576e-04°)
5.98411595060230e+02	(-2.73107533573777e-05dB,-8.18324890243751e-04°)
5.99791076255420e+02	(-2.73099420709509e-05dB,-8.20211325723461e-04°)
6.01173737483188e+02	(-2.73091270381001e-05dB,-8.22102109898417e-04°)
6.02559586074267e+02	(-2.73083082433962e-05dB,-8.23997252790414e-04°)
6.03948629376289e+02	(-2.73074856685168e-05dB,-8.25896764453051e-04°)
6.05340874753823e+02	(-2.73066592980326e-05dB,-8.27800654952650e-04°)
6.06736329588414e+02	(-2.73058291136214e-05dB,-8.29708934388928e-04°)
6.08135001278627e+02	(-2.73049950969608e-05dB,-8.31621612875914e-04°)
6.09536897240078e+02	(-2.73041572297287e-05dB,-8.33538700551492e-04°)
6.10942024905480e+02	(-2.73033154955313e-05dB,-8.35460207588529e-04°)
6.12350391724681e+02	(-2.73024698760465e-05dB,-8.37386144167847e-04°)
6.13762005164702e+02	(-2.73016203539162e-05dB,-8.39316520503659e-04°)
6.15176872709775e+02	(-2.73007669088895e-05dB,-8.41251346826085e-04°)
6.16595001861389e+02	(-2.72999095265015e-05dB,-8.43190633398636e-04°)
6.18016400138323e+02	(-2.72990481865012e-05dB,-8.45134390502319e-04°)
6.19441075076688e+02	(-2.72981828686377e-05dB,-8.47082628445175e-04°)
6.20869034229970e+02	(-2.72973135594104e-05dB,-8.49035357551146e-04°)
6.22300285169066e+02	(-2.72964402356753e-05dB,-8.50992588175980e-04°)
6.23734835482325e+02	(-2.72955628820031e-05dB,-8.52954330697689e-04°)
6.25172692775591e+02	(-2.72946814781429e-05dB,-8.54920595518138e-04°)
6.26613864672241e+02	(-2.72937960057725e-05dB,-8.56891393059865e-04°)
6.28058358813223e+02	(-2.72929064446408e-05dB,-8.58866733774034e-04°)
6.29506182857102e+02	(-2.72920127822116e-05dB,-8.60846628129301e-04°)
6.30957344480098e+02	(-2.72911149905194e-05dB,-8.62831086630898e-04°)
6.32411851376124e+02	(-2.72902130560634e-05dB,-8.64820119795188e-04°)
6.33869711256831e+02	(-2.72893069585927e-05dB,-8.66813738167159e-04°)
6.35330931851648e+02	(-2.72883966797851e-05dB,-8.68811952322016e-04°)
6.36795520907819e+02	(-2.72874821974610e-05dB,-8.70814772847682e-04°)
6.38263486190452e+02	(-2.72865634952267e-05dB,-8.72822210367067e-04°)
6.39734835482551e+02	(-2.72856405509027e-05dB,-8.74834275526939e-04°)
6.41209576585064e+02	(-2.72847133471310e-05dB,-8.76850978986781e-04°)
6.42687717316922e+02	(-2.72837818675179e-05dB,-8.78872331441067e-04°)
6.44169265515080e+02	(-2.72828460831336e-05dB,-8.80898343614484e-04°)
6.45654229034558e+02	(-2.72819059804775e-05dB,-8.82929026242850e-04°)
6.47142615748485e+02	(-2.72809615392986e-05dB,-8.84964390092198e-04°)
6.48634433548140e+02	(-2.72800127403102e-05dB,-8.87004445952418e-04°)
6.50129690342992e+02	(-2.72790595594042e-05dB,-8.89049204646789e-04°)
6.51628394060744e+02	(-2.72781019801869e-05dB,-8.91098677008139e-04°)
6.53130552647373e+02	(-2.72771399804787e-05dB,-8.93152873913817e-04°)
6.54636174067175e+02	(-2.72761735400287e-05dB,-8.95211806244355e-04°)
6.56145266302806e+02	(-2.72752026385860e-05dB,-8.97275484920042e-04°)
6.57657837355320e+02	(-2.72742272558995e-05dB,-8.99343920881840e-04°)
6.59173895244221e+02	(-2.72732473736471e-05dB,-9.01417125100924e-04°)
6.60693448007495e+02	(-2.72722629638631e-05dB,-9.03495108561194e-04°)
6.62216503701661e+02	(-2.72712740130469e-05dB,-9.05577882287894e-04°)
6.63743070401808e+02	(-2.72702804970903e-05dB,-9.07665457317401e-04°)
6.65273156201640e+02	(-2.72692823947779e-05dB,-9.09757844724257e-04°)
6.66806769213521e+02	(-2.72682796858589e-05dB,-9.11855055595729e-04°)
6.68343917568513e+02	(-2.72672723491180e-05dB,-9.13957101055656e-04°)
6.69884609416424e+02	(-2.72662603614112e-05dB,-9.16063992250143e-04°)
6.71428852925850e+02	(-2.72652437044163e-05dB,-9.18175740347559e-04°)
6.72976656284215e+02	(-2.72642223520964e-05dB,-9.20292356544894e-04°)
6.74528027697819e+02	(-2.72631962890220e-05dB,-9.22413852058225e-04°)
6.76082975391879e+02	(-2.72621654862635e-05dB,-9.24540238146565e-04°)
6.77641507610572e+02	(-2.72611299274271e-05dB,-9.26671526076877e-04°)
6.79203632617081e+02	(-2.72600895884045e-05dB,-9.28807727152701e-04°)
6.80769358693638e+02	(-2.72590444470162e-05dB,-9.30948852695068e-04°)
6.82338694141565e+02	(-2.72579944839756e-05dB,-9.33094914063178e-04°)
6.83911647281325e+02	(-2.72569396703527e-05dB,-9.35245922633720e-04°)
6.85488226452557e+02	(-2.72558799916826e-05dB,-9.37401889805652e-04°)
6.87068440014127e+02	(-2.72548154190354e-05dB,-9.39562827011320e-04°)
6.88652296344171e+02	(-2.72537459340888e-05dB,-9.41728745713293e-04°)
6.90239803840136e+02	(-2.72526715117702e-05dB,-9.43899657393217e-04°)
6.91830970918831e+02	(-2.72515921299000e-05dB,-9.46075573561364e-04°)
6.93425806016463e+02	(-2.72505077662987e-05dB,-9.48256505748680e-04°)
6.95024317588690e+02	(-2.72494183978222e-05dB,-9.50442465529049e-04°)
6.96626514110662e+02	(-2.72483240013267e-05dB,-9.52633464479534e-04°)
6.98232404077064e+02	(-2.72472245517395e-05dB,-9.54829514229675e-04°)
6.99841996002166e+02	(-2.72461200288097e-05dB,-9.57030626412195e-04°)
7.01455298419864e+02	(-2.72450104093935e-05dB,-9.59236812701163e-04°)
7.03072319883726e+02	(-2.72438956635965e-05dB,-9.61448084800862e-04°)
7.04693068967039e+02	(-2.72427757750251e-05dB,-9.63664454425119e-04°)
7.06317554262854e+02	(-2.72416507186068e-05dB,-9.65885933329102e-04°)
7.07945784384029e+02	(-2.72405204673403e-05dB,-9.68112533290248e-04°)
7.09577767963280e+02	(-2.72393849971173e-05dB,-9.70344266116208e-04°)
